state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
FL,Lake,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region B,45,,45,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Lee,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region F,22,,22,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Leon,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region A,2,,2,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Madison,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region A,5,,5,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Manatee,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region D,3424,,3424,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Marion,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region B,17,,17,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Monroe,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region I,429,,429,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Okeechobee,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region G,6,,6,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Orange,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region E,24491,,24491,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Osceola,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region E,9759,,9759,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Palm Beach,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region G,9,,9,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Pasco,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region C,40,,40,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Pinellas,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region C,8,,8,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Polk,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region D,12012,,12012,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Sarasota,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region F,12,,12,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Seminole,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region E,5543,,5543,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,St. Lucie,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region G,2,,2,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Sumter,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region B,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Volusia,Medicaid MCO - MMA,Aetna Better Health of Florida,Aetna (CVS Health),Region B,36,,36,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Alachua,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,3,,3,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Brevard,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region E,1034,,1034,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Broward,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region H,34624,,34624,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Charlotte,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,736,,736,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Clay,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,2,,2,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Collier,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,2353,,2353,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Columbia,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Dade,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region I,4228,,4228,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Desoto,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,227,,227,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Duval,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,2,,2,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Escambia,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region A,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Flagler,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Glades,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,32,,32,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Hamilton,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,2,,2,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Hendry,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,456,,456,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Hernando,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,3,,3,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Highlands,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region D,5,,5,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Hillsborough,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region D,6,,6,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Indian River,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region G,1011,,1011,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Lake,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,7,,7,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Lee,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,4881,,4881,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Leon,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region A,3,,3,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Manatee,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region D,5,,5,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Marion,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,5,,5,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Martin,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region G,533,,533,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Monroe,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region I,82,,82,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Nassau,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Okeechobee,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region G,407,,407,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Orange,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region E,2680,,2680,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Osceola,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region E,1204,,1204,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Palm Beach,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region G,7553,,7553,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Pinellas,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region C,3,,3,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Polk,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region D,13,,13,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Sarasota,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region F,1381,,1381,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Seminole,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region E,705,,705,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,St. Lucie,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region G,2595,,2595,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Taylor,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region A,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Volusia,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region B,10,,10,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Walton,Medicaid MCO - MMA,Community Care Plan,Broward Health / Memorial Healthcare JV,Region A,1,,1,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Alachua,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,497,,497,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Baker,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,61,,61,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Bay,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region A,597,,597,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Bradford,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,93,,93,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Brevard,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region E,459,,459,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Broward,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region H,1520,,1520,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Calhoun,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region A,80,,80,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Charlotte,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region F,310,,310,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Citrus,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,439,,439,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Clay,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,541,,541,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Collier,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region F,173,,173,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Columbia,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region B,166,,166,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
FL,Dade,Medicaid MCO - MMA,Florida Community Care,Independent Living Systems,Region I,4377,,4377,https://ahca.myflorida.com/content/download/28711/file/ENR_202603.xls,2026-03,SMMC 3.0 plan-by-county MMA enrollment [source: state-direct file]
