state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
GA,Rabun,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13241,,,347,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Rabun,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13241,,,337,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Randolph,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13243,,,450,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Randolph,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13243,,,301,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Richmond,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13245,,,18281,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Richmond,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13245,,,2305,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Richmond,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13245,,,1365,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Richmond,Marketplace QHP,UnitedHealth Group (Marketplace),UnitedHealth Group,FIPS 13245,,,922,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: UnitedHealthcare]
GA,Richmond,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13245,,,701,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Rockdale,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13247,,,9074,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Rockdale,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13247,,,1531,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Rockdale,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13247,,,614,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Rockdale,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 13247,,,606,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
GA,Rockdale,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13247,,,483,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Rockdale,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13247,,,257,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Schley,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13249,,,308,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Schley,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13249,,,250,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Screven,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13251,,,655,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Screven,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13251,,,544,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Screven,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13251,,,214,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Screven,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13251,,,111,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Screven,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13251,,,109,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Seminole,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13253,,,927,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Spalding,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13255,,,3832,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Spalding,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13255,,,1479,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Spalding,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13255,,,618,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Spalding,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13255,,,409,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Spalding,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13255,,,202,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Spalding,Marketplace QHP,Kaiser Foundation Health Plan (Marketplace),Kaiser Foundation Health Plan,FIPS 13255,,,132,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Kaiser Permanente]
GA,Stephens,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13257,,,1642,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Stephens,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13257,,,650,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Stephens,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13257,,,201,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Stephens,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13257,,,54,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Stewart,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13259,,,416,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Stewart,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13259,,,62,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Sumter,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13261,,,2506,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Sumter,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13261,,,1880,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Sumter,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13261,,,137,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Talbot,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13263,,,596,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Talbot,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13263,,,79,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Taliaferro,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13265,,,185,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Tattnall,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13267,,,795,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Tattnall,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13267,,,677,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Tattnall,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13267,,,297,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Tattnall,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13267,,,174,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Tattnall,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13267,,,79,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Taylor,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13269,,,738,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Taylor,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13269,,,102,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Telfair,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13271,,,724,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Telfair,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13271,,,505,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Telfair,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13271,,,74,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Terrell,Marketplace QHP,Aetna (CVS Health) (Marketplace),Aetna (CVS Health),FIPS 13273,,,806,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Aetna CVS Health]
GA,Terrell,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13273,,,408,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Thomas,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13275,,,5442,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Thomas,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13275,,,252,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Tift,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13277,,,3469,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Tift,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13277,,,430,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Tift,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13277,,,186,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Toombs,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13279,,,1790,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Toombs,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13279,,,991,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Towns,Marketplace QHP,Marketplace issuer: Alliant Health Plans (Marketplace),Marketplace issuer: Alliant Health Plans,FIPS 13281,,,790,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Alliant Health Plans]
GA,Towns,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13281,,,219,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Towns,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13281,,,158,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
GA,Treutlen,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13283,,,417,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Treutlen,Marketplace QHP,Elevance Health (Marketplace),Elevance Health,FIPS 13283,,,236,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Anthem Blue Cross and Blue Shield]
GA,Troup,Marketplace QHP,Centene (Marketplace),Centene,FIPS 13285,,,8463,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Ambetter from Peach State Health Plan]
GA,Troup,Marketplace QHP,Oscar Health (Marketplace),Oscar Health,FIPS 13285,,,1357,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Oscar Health Plan of Georgia]
GA,Troup,Marketplace QHP,CareSource (Marketplace),CareSource,FIPS 13285,,,284,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: CareSource]
GA,Troup,Marketplace QHP,Cigna (Marketplace),Cigna,FIPS 13285,,,56,https://www.cms.gov/marketplace/resources/data/issuer-level-enrollment-data,2024,"[source: 2024 CMS Issuer-Level Enrollment PUF; sample issuers: Cigna HealthCare of Georgia, Inc]"
