state,county,program_type,plan_name,parent_org,geographic_region,medicaid_enrollment,dual_enrollment,total_enrollment,source_url,source_year,notes
TN,Roane,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47145,,2304,2304,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Robertson,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47147,,1807,1807,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Rutherford,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47149,,5896,5896,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Scott,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47151,,1511,1511,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Sequatchie,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47153,,1375,1375,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Sevier,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47155,,2988,2988,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Shelby,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47157,,34726,34726,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Smith,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47159,,711,711,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Stewart,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47161,,553,553,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Sullivan,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47163,,6821,6821,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Sumner,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47165,,4041,4041,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Tipton,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47167,,2012,2012,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Trousdale,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47169,,371,371,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Unicoi,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47171,,1017,1017,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Union,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47173,,1007,1007,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Van Buren,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47175,,285,285,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Warren,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47177,,2128,2128,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Washington,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47179,,4866,4866,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Wayne,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47181,,707,707,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Weakley,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47183,,1347,1347,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,White,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47185,,1398,1398,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Williamson,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47187,,1763,1763,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TN,Wilson,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 47189,,2758,2758,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Anderson,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48001,,1506,1506,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Andrews,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48003,,265,265,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Angelina,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48005,,2713,2713,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Aransas,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48007,,717,717,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Archer,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48009,,138,138,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Atascosa,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48013,,1630,1630,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Austin,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48015,,627,627,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bailey,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48017,,147,147,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bandera,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48019,,529,529,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bastrop,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48021,,1840,1840,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Baylor,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48023,,129,129,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bee,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48025,,943,943,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bell,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48027,,7608,7608,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bexar,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48029,,52366,52366,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Blanco,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48031,,216,216,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bosque,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48035,,489,489,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Bowie,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48037,,2936,2936,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Brazoria,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48039,,6239,6239,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Brazos,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48041,,2731,2731,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Brewster,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48043,,195,195,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Brooks,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48047,,478,478,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Brown,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48049,,1435,1435,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
TX,Burleson,Dual-Eligible (Medicare + Medicaid),Dual-Eligible,Dual-Eligible (Medicare/Medicaid),FIPS 48051,,490,490,https://data.cms.gov/summary-statistics-on-beneficiary-enrollment/medicare-and-medicaid-reports/medicare-monthly-enrollment,2026-05,[source: CMS Medicare Monthly Enrollment 2026-05; DUAL_TOT_BENES]
